hash_type,hash_value,dataset,image_count,sample_paths,sample_image_ids
average_hash,00083c7e7e3c1800,ISIC_2019_Test_Organized,8,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054379.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054512.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056919.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057673.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059315.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059568.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0063837.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0066167.jpg,ISIC_0054379;ISIC_0054512;ISIC_0056919;ISIC_0057673;ISIC_0059315;ISIC_0059568;ISIC_0063837;ISIC_0066167
average_hash,00103c7e7e3c1800,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058126.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061619.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0058137.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0062285.jpg,ISIC_0058126;ISIC_0061619;ISIC_0058137;ISIC_0062285
average_hash,00183c3e3e3c1800,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063576.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063797.jpg,ISIC_0063576;ISIC_0063797
average_hash,00183c3e7e3c1800,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056322.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054106.jpg,ISIC_0056322;ISIC_0054106
average_hash,00183c7c7c3c1800,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054548.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055002.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066093.jpg,ISIC_0054548;ISIC_0055002;ISIC_0066093
average_hash,00183c7e3e3c1800,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055900.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066629.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0064359.jpg,ISIC_0055900;ISIC_0066629;ISIC_0064359
average_hash,00183c7e7c3c1800,ISIC_2019_Test_Organized,5,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054117.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054577.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061485.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0062122.jpg;assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0066808.jpg,ISIC_0054117;ISIC_0054577;ISIC_0061485;ISIC_0062122;ISIC_0066808
average_hash,00183c7e7e3c0000,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058721.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0055585.jpg,ISIC_0058721;ISIC_0055585
average_hash,00183c7e7e3c1000,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061004.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061466.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0064886.jpg,ISIC_0061004;ISIC_0061466;ISIC_0064886
average_hash,00183c7e7e3c1800,ISIC_2019_Test_Organized,282,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053728.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053819.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0054737.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055589.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057031.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057284.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057995.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0058114.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0059337.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0059662.jpg,ISIC_0053728;ISIC_0053819;ISIC_0054737;ISIC_0055589;ISIC_0057031;ISIC_0057284;ISIC_0057995;ISIC_0058114;ISIC_0059337;ISIC_0059662
average_hash,00183c7e7e3c1c00,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062888.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060836.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0067658.jpg,ISIC_0062888;ISIC_0060836;ISIC_0067658
average_hash,00183c7e7e3c3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056417.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0069415.jpg,ISIC_0056417;ISIC_0069415
average_hash,00183c7e7e3e1c00,ISIC_2019_Test_Organized,7,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0070607.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061989.jpg;assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0063570.jpg;assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0063857.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057808.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0072543.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0057414.jpg,ISIC_0070607;ISIC_0061989;ISIC_0063570;ISIC_0063857;ISIC_0057808;ISIC_0072543;ISIC_0057414
average_hash,00183c7e7e3e3c00,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063414.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0055092.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0055877.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0063330.jpg,ISIC_0063414;ISIC_0055092;ISIC_0055877;ISIC_0063330
average_hash,00183c7e7e7c1800,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062348.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064732.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0072746.jpg,ISIC_0062348;ISIC_0064732;ISIC_0072746
average_hash,00183c7e7e7c3800,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056211.jpg;assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0061255.jpg,ISIC_0056211;ISIC_0061255
average_hash,00183c7e7e7c3c00,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061779.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0064895.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0071351.jpg,ISIC_0061779;ISIC_0064895;ISIC_0071351
average_hash,00183c7e7e7e3c00,ISIC_2019_Test_Organized,12,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0060779.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0061524.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071714.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071866.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0072328.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062045.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067764.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063358.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066793.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063625.jpg,ISIC_0060779;ISIC_0061524;ISIC_0071714;ISIC_0071866;ISIC_0072328;ISIC_0062045;ISIC_0067764;ISIC_0063358;ISIC_0066793;ISIC_0063625
average_hash,00183e7e7e7e3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0071760.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054386.jpg,ISIC_0071760;ISIC_0054386
average_hash,00187c7e7e3c1800,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060290.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067660.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069775.jpg,ISIC_0060290;ISIC_0067660;ISIC_0069775
average_hash,00387c7e7e3c1800,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0053619.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062145.jpg,ISIC_0053619;ISIC_0062145
average_hash,00387c7e7e7c3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0057860.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0062074.jpg,ISIC_0057860;ISIC_0062074
average_hash,00387c7e7e7e3c00,ISIC_2019_Test_Organized,6,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0066903.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0055390.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0068075.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0061711.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0064005.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0069128.jpg,ISIC_0066903;ISIC_0055390;ISIC_0068075;ISIC_0061711;ISIC_0064005;ISIC_0069128
average_hash,003c3e7e7e7e3c00,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053853.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055247.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063917.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0057262.jpg,ISIC_0053853;ISIC_0055247;ISIC_0063917;ISIC_0057262
average_hash,003c3e7f7f7e3c00,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0059860.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055298.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0073089.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0067950.jpg,ISIC_0059860;ISIC_0055298;ISIC_0073089;ISIC_0067950
average_hash,003c7c7e7e7e3c00,ISIC_2019_Test_Organized,6,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0070768.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063229.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066829.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055398.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058732.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060652.jpg,ISIC_0070768;ISIC_0063229;ISIC_0066829;ISIC_0055398;ISIC_0058732;ISIC_0060652
average_hash,003c7e66667e3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056844.jpg;assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0057708.jpg,ISIC_0056844;ISIC_0057708
average_hash,003c7e6e7e7e3c00,ISIC_2019_Test_Organized,8,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0054807.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0059132.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065042.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055999.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0056764.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0062293.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0072596.jpg;assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0067095.jpg,ISIC_0054807;ISIC_0059132;ISIC_0065042;ISIC_0055999;ISIC_0056764;ISIC_0062293;ISIC_0072596;ISIC_0067095
average_hash,003c7e7e667e3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0057622.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0072955.jpg,ISIC_0057622;ISIC_0072955
average_hash,003c7e7e6e7e3c00,ISIC_2019_Test_Organized,8,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0058102.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062570.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063427.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0064388.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0067716.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0063041.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0069677.jpg;assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0066771.jpg,ISIC_0058102;ISIC_0062570;ISIC_0063427;ISIC_0064388;ISIC_0067716;ISIC_0063041;ISIC_0069677;ISIC_0066771
average_hash,003c7e7e7e3e1c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071744.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058861.jpg,ISIC_0071744;ISIC_0058861
average_hash,003c7e7e7e3e3c00,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055421.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055523.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058167.jpg,ISIC_0055421;ISIC_0055523;ISIC_0058167
average_hash,003c7e7e7e763800,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059233.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0064241.jpg,ISIC_0059233;ISIC_0064241
average_hash,003c7e7e7e7c3800,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0067393.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053969.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060751.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070263.jpg,ISIC_0067393;ISIC_0053969;ISIC_0060751;ISIC_0070263
average_hash,003c7e7e7e7c3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056684.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0054746.jpg,ISIC_0056684;ISIC_0054746
average_hash,003c7e7e7e7e3800,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0064610.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0060566.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054314.jpg,ISIC_0064610;ISIC_0060566;ISIC_0054314
average_hash,003c7e7e7e7e3c00,ISIC_2019_Test_Organized,195,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053775.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0054447.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055865.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056183.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057258.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0063504.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0064232.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0064395.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0066686.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0067073.jpg,ISIC_0053775;ISIC_0054447;ISIC_0055865;ISIC_0056183;ISIC_0057258;ISIC_0063504;ISIC_0064232;ISIC_0064395;ISIC_0066686;ISIC_0067073
average_hash,003c7e7e7e7e3c08,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0056500.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0071853.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0062838.jpg,ISIC_0056500;ISIC_0071853;ISIC_0062838
average_hash,003c7e7e7e7e3c10,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056973.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0070515.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0058646.jpg,ISIC_0056973;ISIC_0070515;ISIC_0058646
average_hash,003c7e7e7e7e3c18,ISIC_2019_Test_Organized,11,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057811.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0072560.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0053965.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0058323.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0060123.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062598.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0072079.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058301.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0059676.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0063071.jpg,ISIC_0057811;ISIC_0072560;ISIC_0053965;ISIC_0058323;ISIC_0060123;ISIC_0062598;ISIC_0072079;ISIC_0058301;ISIC_0059676;ISIC_0063071
average_hash,003c7e7e7e7e3e18,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0065188.jpg;assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0067872.jpg,ISIC_0065188;ISIC_0067872
average_hash,003c7e7e7f7e3c00,ISIC_2019_Test_Organized,5,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0055005.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056947.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055788.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068609.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0061455.jpg,ISIC_0055005;ISIC_0056947;ISIC_0055788;ISIC_0068609;ISIC_0061455
average_hash,003c7e7e7f7e3c18,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056469.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066124.jpg,ISIC_0056469;ISIC_0066124
average_hash,003c7e7efe7e3c00,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0055389.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067384.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071136.jpg,ISIC_0055389;ISIC_0067384;ISIC_0071136
average_hash,003c7e7f7e7e3c00,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064530.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0057613.jpg,ISIC_0064530;ISIC_0057613
average_hash,003c7e7f7f7e3c00,ISIC_2019_Test_Organized,18,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059348.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061579.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062188.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067826.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071280.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0055431.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0061017.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0070807.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054366.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054946.jpg,ISIC_0059348;ISIC_0061579;ISIC_0062188;ISIC_0067826;ISIC_0071280;ISIC_0055431;ISIC_0061017;ISIC_0070807;ISIC_0054366;ISIC_0054946
average_hash,003c7e7f7f7e3e00,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0054866.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053632.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0059615.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0069765.jpg,ISIC_0054866;ISIC_0053632;ISIC_0059615;ISIC_0069765
average_hash,003c7e7f7f7e3e08,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0069884.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061144.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0070080.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069815.jpg,ISIC_0069884;ISIC_0061144;ISIC_0070080;ISIC_0069815
average_hash,003c7e7f7f7e3e18,ISIC_2019_Test_Organized,7,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053798.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0059344.jpg;assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0069994.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0055154.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068110.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0071297.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0058382.jpg,ISIC_0053798;ISIC_0059344;ISIC_0069994;ISIC_0055154;ISIC_0068110;ISIC_0071297;ISIC_0058382
average_hash,003c7ee6e67e7c18,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064473.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0065950.jpg,ISIC_0064473;ISIC_0065950
average_hash,003c7efe7e7e3c00,ISIC_2019_Test_Organized,3,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060048.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0070320.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0060359.jpg,ISIC_0060048;ISIC_0070320;ISIC_0060359
average_hash,003c7efefe7e3c00,ISIC_2019_Test_Organized,5,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0063751.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056054.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0057712.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067378.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0058266.jpg,ISIC_0063751;ISIC_0056054;ISIC_0057712;ISIC_0067378;ISIC_0058266
average_hash,003c7efefe7e3c10,ISIC_2019_Test_Organized,4,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0054726.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056335.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060763.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0054076.jpg,ISIC_0054726;ISIC_0056335;ISIC_0060763;ISIC_0054076
average_hash,003c7efefe7e7c10,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059664.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063469.jpg,ISIC_0059664;ISIC_0063469
average_hash,003c7efefe7e7c18,ISIC_2019_Test_Organized,5,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053818.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061901.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062625.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0064381.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0071420.jpg,ISIC_0053818;ISIC_0061901;ISIC_0062625;ISIC_0064381;ISIC_0071420
average_hash,003c7effff7e7e18,ISIC_2019_Test_Organized,8,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0057116.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059790.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060771.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0065112.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068562.jpg;assets\ISIC_2019_Test_Organized\dermatofibroma\ISIC_0069438.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0060373.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0069034.jpg,ISIC_0057116;ISIC_0059790;ISIC_0060771;ISIC_0065112;ISIC_0068562;ISIC_0069438;ISIC_0060373;ISIC_0069034
average_hash,003c7effff7e7e38,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056935.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060562.jpg,ISIC_0056935;ISIC_0060562
average_hash,003e7e7f7f7e3c00,ISIC_2019_Test_Organized,5,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0069612.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0069461.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057122.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0063622.jpg;assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0070870.jpg,ISIC_0069612;ISIC_0069461;ISIC_0057122;ISIC_0063622;ISIC_0070870
average_hash,003e7e7f7f7e3e18,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0058816.jpg;assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068811.jpg,ISIC_0058816;ISIC_0068811
average_hash,007c7efefefe7c3c,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0054895.jpg;assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063303.jpg,ISIC_0054895;ISIC_0063303
average_hash,007c7efffffe7e3c,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0054754.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0070649.jpg,ISIC_0054754;ISIC_0070649
average_hash,043e7f7f7f7f3e1c,ISIC_2019_Test_Organized,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061914.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0066268.jpg,ISIC_0061914;ISIC_0066268
